policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,segment,model,ncap_rating,is_parking_sensors,target
96,12,39,17,34738,3,4,5,3,1,0
86,16,39,19,6112,1,2,7,2,1,0
7,12,27,1,73430,2,0,4,2,0,0
58,46,30,21,17804,1,2,8,0,1,0
6,42,30,20,8794,3,4,5,3,1,0
39,58,42,15,4076,1,2,7,2,1,0
2,0,50,1,73430,1,0,0,0,1,0
10,0,55,17,34738,1,0,0,0,1,0
39,33,39,4,5410,2,0,4,2,0,0
91,42,47,21,17804,3,4,5,3,1,0
6,75,25,19,6112,3,4,5,3,1,0
86,4,43,6,290,1,0,0,0,1,0
21,0,30,11,27003,1,0,0,0,1,0
84,16,52,5,7788,3,4,5,3,1,0
8,0,41,15,4076,1,0,0,0,1,0
91,25,58,17,34738,1,2,7,2,1,0
67,12,30,18,13051,1,0,0,0,1,0
92,25,42,20,8794,2,0,4,2,0,0
11,4,36,7,16206,3,4,5,3,1,0
18,0,31,17,34738,1,0,0,0,1,0
47,8,36,15,4076,1,0,0,0,1,0
0,33,26,5,7788,1,2,8,0,1,0
39,4,27,11,27003,1,0,0,0,1,0
98,4,43,15,4076,3,4,5,3,1,1
93,12,36,20,8794,3,4,5,3,1,1
31,42,23,20,8794,3,4,5,3,1,0
32,16,26,11,27003,2,0,4,2,0,0
59,42,49,20,8794,3,4,5,3,1,0
96,12,38,20,8794,1,0,0,0,1,0
46,42,29,11,27003,1,2,8,0,1,0
7,0,25,15,4076,1,0,0,0,1,0
7,75,30,15,4076,1,2,7,2,1,0
36,16,30,11,27003,1,1,9,2,1,0
85,63,46,20,8794,3,4,5,3,1,0
99,4,46,1,73430,3,4,5,3,1,0
7,8,43,11,27003,1,2,7,2,1,0
74,16,33,20,8794,3,4,5,3,1,0
0,42,37,15,4076,2,0,4,2,0,0
27,21,24,6,290,1,1,9,2,1,0
56,0,59,20,8794,1,5,1,0,1,0
68,4,60,15,4076,1,0,0,0,1,1
96,29,60,11,27003,3,4,5,3,1,0
104,54,39,20,8794,3,4,5,3,1,0
42,50,34,17,34738,3,4,5,3,1,1
7,12,27,1,73430,1,2,8,0,1,0
1,12,41,19,6112,4,2,6,5,1,0
46,33,40,21,17804,1,2,8,0,1,0
24,29,26,19,6112,1,2,7,2,1,0
17,42,32,17,34738,1,2,7,2,1,0
38,0,33,16,21622,1,0,0,0,1,1
7,0,58,15,4076,1,0,0,0,1,0
103,42,44,11,27003,1,2,7,2,1,0
13,0,37,7,16206,1,0,0,0,1,0
13,67,38,5,7788,1,2,7,2,1,0
86,75,43,4,5410,1,2,8,0,1,0
24,46,36,20,8794,1,2,7,2,1,0
97,37,43,17,34738,1,2,7,2,1,0
27,21,44,17,34738,5,3,10,4,1,0
7,50,36,4,5410,3,4,5,3,1,0
84,42,30,20,8794,1,2,7,2,1,0
7,109,24,1,73430,1,2,8,0,1,0
44,4,39,15,4076,3,4,5,3,1,0
99,8,36,17,34738,1,0,0,0,1,0
8,4,43,17,34738,1,2,7,2,1,0
89,21,36,17,34738,1,0,0,0,1,0
8,4,33,19,6112,3,4,5,3,1,0
51,12,34,20,8794,1,2,7,2,1,0
87,58,26,20,8794,1,0,0,0,1,0
51,33,23,19,6112,1,1,9,2,1,0
31,12,33,15,4076,1,0,0,0,1,1
26,16,48,11,27003,1,2,7,2,1,0
68,4,28,11,27003,1,0,0,0,1,0
48,37,63,1,73430,1,2,8,0,1,0
61,50,27,19,6112,1,1,9,2,1,1
41,16,25,4,5410,1,2,7,2,1,0
36,33,34,15,4076,1,2,8,0,1,0
55,16,34,1,73430,1,1,9,2,1,0
7,29,41,1,73430,1,2,8,0,1,0
3,0,49,15,4076,1,0,0,0,1,0
80,12,30,2,6108,5,3,10,4,1,0
41,42,29,5,7788,1,2,7,2,1,0
91,16,50,20,8794,5,3,10,4,1,0
86,33,37,20,8794,1,2,7,2,1,1
21,33,30,21,17804,1,0,0,0,1,0
19,71,30,17,34738,1,2,7,2,1,0
7,8,44,17,34738,1,1,9,2,1,0
5,4,44,20,8794,5,3,10,4,1,0
26,12,36,21,17804,1,0,0,0,1,0
63,8,50,4,5410,3,4,5,3,1,0
9,71,36,20,8794,3,4,5,3,1,0
89,8,33,2,6108,5,3,10,4,1,0
64,12,34,17,34738,1,0,0,0,1,0
11,12,36,5,7788,1,5,1,0,1,0
27,0,36,11,27003,1,2,7,2,1,1
98,37,40,5,7788,1,2,7,2,1,0
89,4,33,17,34738,5,3,10,4,1,0
89,8,34,20,8794,1,2,7,2,1,0
90,29,64,2,6108,3,4,5,3,1,0
85,4,43,20,8794,3,4,5,3,1,0
7,37,40,4,5410,1,2,7,2,1,0
95,50,33,20,8794,3,4,5,3,1,0
104,58,48,17,34738,3,4,5,3,1,0
85,29,60,3,34791,1,2,7,2,1,0
22,0,26,15,4076,1,2,7,2,1,0
58,4,31,1,73430,1,0,0,0,1,0
43,42,39,19,6112,3,4,5,3,1,0
33,75,26,3,34791,3,4,5,3,1,0
87,8,26,17,34738,3,4,5,3,1,0
75,8,33,0,4990,1,0,0,0,1,0
22,0,43,17,34738,1,0,0,0,1,0
73,16,40,19,6112,3,4,5,3,1,0
4,0,63,17,34738,1,0,0,0,1,0
82,4,42,1,73430,1,0,0,0,1,0
84,96,34,4,5410,1,1,9,2,1,0
42,0,32,15,4076,1,0,0,0,1,0
102,21,36,11,27003,3,4,5,3,1,0
94,16,30,5,7788,1,2,7,2,1,0
35,0,33,6,290,1,2,7,2,1,0
10,42,35,11,27003,1,2,7,2,1,0
12,8,25,15,4076,1,0,0,0,1,0
12,33,42,5,7788,3,4,5,3,1,0
39,42,44,3,34791,1,1,9,2,1,0
63,79,38,20,8794,4,2,6,5,1,1
23,12,36,4,5410,5,3,10,4,1,0
5,58,30,4,5410,3,4,5,3,1,0
1,4,30,18,13051,1,0,0,0,1,0
94,54,26,20,8794,1,2,7,2,1,0
13,4,40,11,27003,1,0,0,0,1,0
44,16,33,15,4076,1,0,0,0,1,0
22,0,42,17,34738,1,0,0,0,1,0
23,4,28,17,34738,1,0,0,0,1,0
60,12,30,9,35036,1,0,0,0,1,0
44,25,28,17,34738,3,4,5,3,1,0
19,25,40,11,27003,1,2,7,2,1,0
0,16,29,20,8794,3,4,5,3,1,0
93,58,39,20,8794,1,2,7,2,1,1
21,4,43,19,6112,1,0,0,0,1,0
102,29,50,20,8794,1,2,7,2,1,1
27,42,40,3,34791,1,3,3,2,1,0
49,33,48,20,8794,1,2,7,2,1,0
51,42,23,17,34738,1,1,9,2,1,0
85,54,26,20,8794,3,4,5,3,1,0
49,33,26,17,34738,3,4,5,3,1,1
88,46,29,20,8794,3,4,5,3,1,0
7,4,25,0,4990,1,2,7,2,1,0
71,46,38,20,8794,3,4,5,3,1,0
97,16,34,4,5410,1,2,8,0,1,0
6,4,23,15,4076,1,0,0,0,1,0
76,46,25,11,27003,1,2,7,2,1,0
84,12,57,21,17804,1,0,0,0,1,0
1,42,28,20,8794,1,1,9,2,1,0
90,33,63,11,27003,1,2,7,2,1,0
46,16,38,20,8794,3,4,5,3,1,0
53,25,37,11,27003,3,4,5,3,1,0
62,0,43,5,7788,3,4,5,3,1,0
13,8,35,20,8794,3,4,5,3,1,0
99,46,58,2,6108,1,2,7,2,1,0
3,42,46,6,290,1,0,0,0,1,0
39,4,43,11,27003,1,0,0,0,1,0
90,54,32,13,3264,3,4,5,3,1,0
53,0,23,21,17804,1,0,0,0,1,0
7,58,35,15,4076,3,4,5,3,1,0
83,0,40,15,4076,1,0,0,0,1,0
74,0,25,0,4990,1,0,0,0,1,0
61,16,26,21,17804,1,0,0,0,1,0
29,8,34,17,34738,4,3,2,5,1,0
87,50,46,20,8794,1,2,7,2,1,1
93,37,44,11,27003,1,2,7,2,1,0
76,16,34,19,6112,1,0,0,0,1,0
66,16,40,20,8794,3,4,5,3,1,0
45,0,31,15,4076,1,0,0,0,1,0
23,0,30,8,65567,1,0,0,0,1,0
49,50,36,1,73430,2,0,4,2,0,0
73,63,39,11,27003,1,2,7,2,1,0
86,33,50,20,8794,1,2,8,0,1,0
22,33,36,2,6108,1,5,1,0,1,1
66,75,46,4,5410,1,2,7,2,1,0
50,16,32,1,73430,5,3,10,4,1,0
10,54,38,20,8794,1,2,7,2,1,0
102,37,31,17,34738,1,2,8,0,1,0
7,4,25,20,8794,1,0,0,0,1,0
97,25,43,20,8794,3,4,5,3,1,0
99,29,35,20,8794,5,3,10,4,1,0
90,63,47,20,8794,3,4,5,3,1,0
66,4,30,15,4076,2,0,4,2,0,1
41,4,26,6,290,3,4,5,3,1,0
44,75,39,11,27003,3,4,5,3,1,0
87,75,31,21,17804,1,2,7,2,1,0
89,29,30,4,5410,1,2,8,0,1,0
94,71,26,20,8794,3,4,5,3,1,0
1,4,34,17,34738,1,0,0,0,1,0
76,42,36,3,34791,3,4,5,3,1,0
41,12,37,15,4076,1,0,0,0,1,0
57,12,52,5,7788,4,2,6,5,1,0
22,105,33,21,17804,3,4,5,3,1,0
33,50,26,11,27003,3,4,5,3,1,0
92,25,28,20,8794,3,4,5,3,1,0
92,4,43,17,34738,1,0,0,0,1,0
87,4,45,15,4076,1,0,0,0,1,0
49,46,43,20,8794,3,4,5,3,1,0
6,33,23,17,34738,5,3,10,4,1,0
84,29,31,5,7788,3,4,5,3,1,1
39,33,26,4,5410,3,4,5,3,1,0
87,29,30,5,7788,1,1,9,2,1,0
24,25,38,20,8794,1,1,9,2,1,0
40,33,27,20,8794,1,2,7,2,1,0
50,4,38,15,4076,1,0,0,0,1,0
27,16,28,20,8794,3,4,5,3,1,0
11,21,35,10,27742,1,2,7,2,1,0
11,12,30,15,4076,1,0,0,0,1,0
93,16,43,20,8794,5,3,10,4,1,0
61,21,25,18,13051,3,4,5,3,1,0
49,96,49,4,5410,3,4,5,3,1,0
102,33,51,20,8794,3,4,5,3,1,0
94,33,55,2,6108,3,4,5,3,1,0
17,0,43,1,73430,3,4,5,3,1,1
93,33,38,20,8794,3,4,5,3,1,0
43,54,36,1,73430,1,2,7,2,1,0
82,8,36,1,73430,1,0,0,0,1,0
14,21,49,1,73430,1,0,0,0,1,0
7,4,33,4,5410,1,2,7,2,1,0
89,8,45,20,8794,3,4,5,3,1,0
8,25,46,1,73430,1,2,7,2,1,0
40,4,23,11,27003,1,2,7,2,1,1
14,25,37,18,13051,1,0,0,0,1,0
56,0,24,17,34738,5,3,10,4,1,0
102,16,35,20,8794,3,4,5,3,1,0
30,8,33,15,4076,1,0,0,0,1,0
20,46,29,19,6112,3,4,5,3,1,0
36,37,26,20,8794,1,2,7,2,1,0
73,4,33,19,6112,1,0,0,0,1,0
18,25,32,11,27003,3,4,5,3,1,0
92,8,23,11,27003,3,4,5,3,1,0
101,42,39,17,34738,5,3,10,4,1,0
91,16,50,5,7788,1,2,7,2,1,0
16,12,36,9,35036,1,0,0,0,1,1
86,16,36,20,8794,3,4,5,3,1,0
104,16,43,20,8794,3,4,5,3,1,0
99,4,23,20,8794,1,2,8,0,1,0
26,29,33,17,34738,1,0,0,0,1,0
100,58,31,5,7788,1,2,7,2,1,0
7,4,37,11,27003,1,3,3,2,1,0
10,0,42,11,27003,1,0,0,0,1,0
14,50,29,13,3264,3,4,5,3,1,0
24,42,38,21,17804,3,4,5,3,1,1
6,8,27,16,21622,1,0,0,0,1,0
25,16,46,15,4076,1,0,0,0,1,0
67,12,32,15,4076,1,0,0,0,1,0
88,58,48,3,34791,3,4,5,3,1,0
95,37,26,11,27003,3,4,5,3,1,0
89,25,31,8,65567,1,1,9,2,1,0
97,25,40,5,7788,1,2,7,2,1,0
72,16,33,15,4076,1,0,0,0,1,0
79,63,40,20,8794,1,2,7,2,1,1
8,42,23,21,17804,4,3,2,5,1,0
50,4,28,15,4076,1,0,0,0,1,0
104,8,36,11,27003,3,4,5,3,1,0
101,29,40,4,5410,1,2,7,2,1,1
76,12,29,17,34738,5,3,10,4,1,0
39,0,47,6,290,1,0,0,0,1,0
39,16,46,19,6112,1,1,9,2,1,0
88,75,47,20,8794,3,4,5,3,1,0
99,29,60,20,8794,1,2,7,2,1,0
32,4,49,17,34738,3,4,5,3,1,0
41,21,36,4,5410,5,3,10,4,1,0
84,42,30,17,34738,1,0,0,0,1,1
69,8,40,15,4076,1,0,0,0,1,0
39,25,38,15,4076,1,0,0,0,1,0
33,8,42,15,4076,1,0,0,0,1,0
73,46,30,11,27003,1,5,1,0,1,1
6,12,36,0,4990,1,0,0,0,1,0
96,46,48,3,34791,1,2,7,2,1,0
25,42,32,17,34738,1,2,7,2,1,0
88,42,56,20,8794,1,2,8,0,1,0
59,8,23,17,34738,1,0,0,0,1,0
21,29,56,1,73430,1,0,0,0,1,0
91,71,34,20,8794,1,2,7,2,1,0
34,50,45,5,7788,1,1,9,2,1,0
33,8,36,21,17804,1,0,0,0,1,0
89,33,34,1,73430,1,2,7,2,1,0
102,25,60,11,27003,1,3,3,2,1,0
9,4,23,13,3264,1,0,0,0,1,0
24,8,33,4,5410,3,4,5,3,1,1
17,4,35,13,3264,1,0,0,0,1,0
6,21,40,19,6112,5,3,10,4,1,0
27,58,33,6,290,1,2,8,0,1,0
24,25,37,21,17804,1,0,0,0,1,0
90,50,39,20,8794,1,2,7,2,1,0
3,4,42,17,34738,1,0,0,0,1,0
89,16,28,4,5410,1,2,7,2,1,0
74,0,40,15,4076,1,0,0,0,1,1
41,54,39,20,8794,3,4,5,3,1,0
98,63,43,20,8794,3,4,5,3,1,1
3,4,31,11,27003,1,0,0,0,1,0
8,0,31,3,34791,1,0,0,0,1,0
23,4,33,20,8794,1,2,7,2,1,0
41,63,32,11,27003,1,2,7,2,1,0
46,37,23,3,34791,1,5,1,0,1,0
40,16,30,12,20905,1,0,0,0,1,0
26,4,26,17,34738,1,0,0,0,1,0
46,42,25,20,8794,1,2,8,0,1,0
91,63,27,20,8794,3,4,5,3,1,0
44,25,42,11,27003,2,0,4,2,0,0
73,4,24,15,4076,1,0,0,0,1,0
3,50,46,18,13051,1,2,7,2,1,0
98,12,56,19,6112,3,4,5,3,1,0
8,8,33,15,4076,3,4,5,3,1,0
14,12,42,17,34738,1,0,0,0,1,0
19,63,29,20,8794,3,4,5,3,1,0
78,42,51,20,8794,1,2,7,2,1,1
58,16,36,0,4990,3,4,5,3,1,0
5,21,30,15,4076,3,4,5,3,1,0
97,29,35,19,6112,5,3,10,4,1,0
46,21,36,5,7788,1,2,7,2,1,1
47,4,41,19,6112,1,0,0,0,1,0
76,29,38,13,3264,2,0,4,2,0,0
73,25,24,18,13051,1,2,7,2,1,0
99,37,56,10,27742,1,2,7,2,1,0
5,8,26,15,4076,1,1,9,2,1,0
3,0,25,20,8794,3,4,5,3,1,0
21,0,39,15,4076,1,0,0,0,1,1
0,16,36,15,4076,1,0,0,0,1,0
17,21,26,5,7788,3,4,5,3,1,0
1,0,46,21,17804,1,0,0,0,1,0
82,42,30,20,8794,3,4,5,3,1,0
90,29,42,5,7788,3,4,5,3,1,0
81,4,29,19,6112,1,0,0,0,1,0
48,33,33,11,27003,1,2,8,0,1,0
0,4,40,18,13051,3,4,5,3,1,0
48,4,26,15,4076,1,2,7,2,1,1
26,8,27,11,27003,1,0,0,0,1,0
10,42,40,10,27742,4,2,6,5,1,0
87,67,48,20,8794,1,2,7,2,1,0
101,16,27,10,27742,1,0,0,0,1,0
15,8,35,19,6112,1,0,0,0,1,0
5,0,49,17,34738,1,0,0,0,1,0
15,21,32,10,27742,1,0,0,0,1,0
48,16,23,20,8794,1,2,7,2,1,0
15,4,33,2,6108,1,2,7,2,1,0
28,4,55,15,4076,1,2,7,2,1,0
7,46,41,4,5410,1,2,7,2,1,0
0,54,31,4,5410,3,4,5,3,1,0
36,71,26,11,27003,1,3,3,2,1,0
34,0,40,1,73430,1,0,0,0,1,0
100,8,33,4,5410,2,0,4,2,0,0
41,4,35,15,4076,1,0,0,0,1,0
29,21,23,21,17804,1,2,7,2,1,0
82,50,28,14,16733,1,2,7,2,1,0
115,0,43,17,34738,1,2,7,2,1,0
45,0,40,20,8794,3,4,5,3,1,0
86,75,31,5,7788,1,2,8,0,1,1
96,50,36,2,6108,3,4,5,3,1,0
51,33,33,18,13051,1,2,7,2,1,0
95,75,50,10,27742,1,2,7,2,1,0
22,46,40,10,27742,3,4,5,3,1,0
0,75,36,15,4076,3,4,5,3,1,0
100,21,37,5,7788,1,2,7,2,1,0
20,29,24,20,8794,3,4,5,3,1,0
98,33,30,17,34738,1,2,8,0,1,0
87,79,44,20,8794,1,2,7,2,1,0
12,0,34,15,4076,1,0,0,0,1,0
48,33,35,15,4076,1,3,3,2,1,0
8,33,36,20,8794,1,2,7,2,1,0
28,12,31,11,27003,1,0,0,0,1,0
6,92,35,4,5410,1,2,8,0,1,0
43,46,23,17,34738,1,2,7,2,1,0
92,71,60,20,8794,3,4,5,3,1,0
31,0,37,2,6108,1,0,0,0,1,1
7,4,56,11,27003,1,0,0,0,1,0
49,29,29,4,5410,2,0,4,2,0,0
100,46,48,4,5410,1,3,3,2,1,0
30,58,44,5,7788,1,2,7,2,1,0
5,8,40,16,21622,1,0,0,0,1,0
101,37,25,20,8794,1,2,7,2,1,0
87,54,49,20,8794,1,2,7,2,1,0
74,8,39,11,27003,1,0,0,0,1,0
4,25,30,6,290,1,2,7,2,1,0
5,37,40,15,4076,1,2,8,0,1,0
7,0,26,17,34738,3,4,5,3,1,0
104,50,31,6,290,3,4,5,3,1,1
88,58,51,20,8794,1,2,7,2,1,0
47,75,46,20,8794,2,0,4,2,0,0
26,42,36,17,34738,3,4,5,3,1,0
22,16,46,20,8794,1,0,0,0,1,0
60,12,44,15,4076,1,0,0,0,1,1
44,33,46,11,27003,2,0,4,2,0,0
0,4,46,17,34738,1,1,9,2,1,0
11,8,50,0,4990,1,0,0,0,1,0
15,16,53,17,34738,3,4,5,3,1,0
8,8,28,6,290,3,4,5,3,1,0
21,33,40,4,5410,1,0,0,0,1,1
22,84,41,11,27003,3,4,5,3,1,0
5,29,30,11,27003,1,2,7,2,1,0
96,33,41,20,8794,1,2,7,2,1,0
41,37,38,11,27003,5,3,10,4,1,0
102,33,37,4,5410,5,3,10,4,1,0
98,50,49,21,17804,1,2,7,2,1,0
21,37,39,20,8794,5,3,10,4,1,0
89,12,30,20,8794,1,2,7,2,1,0
103,16,45,20,8794,4,3,2,5,1,0
99,25,24,5,7788,5,3,10,4,1,0
6,58,36,20,8794,1,1,9,2,1,0
19,21,40,7,16206,1,0,0,0,1,0
11,0,30,15,4076,1,0,0,0,1,0
5,0,30,8,65567,1,0,0,0,1,0
31,33,37,5,7788,1,2,7,2,1,0
75,58,26,11,27003,1,1,9,2,1,0
48,0,33,15,4076,1,0,0,0,1,0
85,58,43,20,8794,4,2,6,5,1,0
21,4,23,11,27003,1,0,0,0,1,0
40,0,25,19,6112,5,3,10,4,1,0
83,29,34,19,6112,1,1,9,2,1,0
100,12,43,11,27003,1,1,9,2,1,0
91,21,23,4,5410,1,2,8,0,1,0
44,21,23,7,16206,1,2,7,2,1,0
37,25,44,21,17804,4,2,6,5,1,0
11,33,56,4,5410,1,3,3,2,1,0
70,63,25,20,8794,1,2,7,2,1,1
7,29,32,20,8794,1,0,0,0,1,0
72,8,52,7,16206,1,0,0,0,1,0
45,58,34,20,8794,1,2,7,2,1,0
104,58,34,15,4076,3,4,5,3,1,0
15,58,30,20,8794,2,0,4,2,0,0
101,33,32,20,8794,2,0,4,2,0,0
59,16,32,11,27003,4,3,2,5,1,0
43,4,33,8,65567,1,0,0,0,1,0
100,54,42,17,34738,1,2,7,2,1,0
98,46,40,20,8794,1,2,7,2,1,0
73,33,25,9,35036,1,1,9,2,1,0
84,63,24,3,34791,3,4,5,3,1,0
1,12,44,14,16733,1,1,9,2,1,0
99,29,38,3,34791,1,0,0,0,1,0
20,12,42,1,73430,1,0,0,0,1,0
72,4,25,4,5410,1,0,0,0,1,0
97,37,25,18,13051,1,1,9,2,1,0
9,4,52,15,4076,1,0,0,0,1,0
24,71,34,10,27742,1,2,7,2,1,0
21,12,50,11,27003,4,2,6,5,1,0
49,8,53,19,6112,1,0,0,0,1,0
7,4,44,15,4076,3,4,5,3,1,0
93,8,56,11,27003,1,0,0,0,1,0
74,25,58,17,34738,2,0,4,2,0,1
2,4,46,9,35036,1,0,0,0,1,1
45,29,28,15,4076,5,3,10,4,1,0
56,50,35,20,8794,4,2,6,5,1,0
95,25,31,5,7788,3,4,5,3,1,0
45,42,45,17,34738,1,2,7,2,1,0
50,33,23,1,73430,1,2,7,2,1,0
101,37,42,5,7788,1,2,7,2,1,1
7,4,46,4,5410,1,2,7,2,1,0
17,8,43,15,4076,1,0,0,0,1,0
72,75,39,3,34791,1,2,8,0,1,0
97,12,36,11,27003,1,1,9,2,1,0
14,71,51,20,8794,3,4,5,3,1,0
63,71,35,16,21622,1,2,7,2,1,0
99,138,36,20,8794,1,2,8,0,1,1
13,54,60,17,34738,1,3,3,2,1,0
32,12,54,17,34738,3,4,5,3,1,0
26,75,53,20,8794,3,4,5,3,1,0
23,0,39,11,27003,1,1,9,2,1,0
64,8,30,15,4076,1,0,0,0,1,0
9,67,23,20,8794,1,2,7,2,1,0
89,21,26,4,5410,3,4,5,3,1,1
85,29,29,3,34791,3,4,5,3,1,0
12,0,33,17,34738,1,0,0,0,1,0
79,58,50,11,27003,1,2,7,2,1,0
89,50,37,3,34791,1,1,9,2,1,0
95,42,50,20,8794,3,4,5,3,1,0
64,12,47,1,73430,1,0,0,0,1,0
73,37,43,20,8794,2,0,4,2,0,0
7,4,33,19,6112,1,2,7,2,1,0
72,42,36,20,8794,3,4,5,3,1,0
4,4,36,21,17804,1,0,0,0,1,0
86,4,40,21,17804,1,1,9,2,1,0
6,25,29,1,73430,3,4,5,3,1,0
35,67,37,5,7788,3,4,5,3,1,0
33,16,30,11,27003,3,4,5,3,1,0
42,63,34,19,6112,1,2,7,2,1,0
51,8,30,21,17804,1,0,0,0,1,0
7,0,44,15,4076,1,0,0,0,1,0
26,12,46,17,34738,1,0,0,0,1,0
94,46,28,0,4990,1,2,7,2,1,0
28,4,26,15,4076,1,0,0,0,1,0
91,8,36,4,5410,1,0,0,0,1,0
27,21,39,20,8794,3,4,5,3,1,0
63,37,23,20,8794,1,1,9,2,1,0
68,4,32,18,13051,1,0,0,0,1,0
24,50,26,20,8794,1,2,7,2,1,0
20,8,41,19,6112,1,0,0,0,1,0
71,4,54,15,4076,5,3,10,4,1,0
22,50,44,17,34738,3,4,5,3,1,0
53,50,23,4,5410,3,4,5,3,1,0
18,8,55,4,5410,1,0,0,0,1,0
24,33,45,11,27003,1,2,7,2,1,0
3,0,28,15,4076,3,4,5,3,1,0
22,42,30,4,5410,3,4,5,3,1,0
66,58,38,11,27003,2,0,4,2,0,0
31,4,40,5,7788,5,3,10,4,1,0
97,4,35,1,73430,1,0,0,0,1,0
49,8,48,20,8794,3,4,5,3,1,0
7,4,33,0,4990,1,0,0,0,1,0
32,54,31,20,8794,3,4,5,3,1,0
88,58,39,11,27003,1,2,7,2,1,0
7,4,26,6,290,1,0,0,0,1,0
73,21,38,20,8794,1,0,0,0,1,0
92,8,42,20,8794,2,0,4,2,0,0
31,37,39,17,34738,1,2,7,2,1,0
47,4,35,11,27003,1,2,8,0,1,0
102,46,64,3,34791,1,2,7,2,1,0
75,8,43,8,65567,1,0,0,0,1,0
7,25,45,11,27003,1,0,0,0,1,0
28,37,48,11,27003,1,2,7,2,1,0
7,29,26,11,27003,2,0,4,2,0,0
15,50,32,17,34738,3,4,5,3,1,0
89,4,37,15,4076,1,0,0,0,1,0
89,37,35,11,27003,3,4,5,3,1,0
11,12,40,10,27742,1,0,0,0,1,0
79,12,39,11,27003,1,0,0,0,1,0
0,0,32,17,34738,1,0,0,0,1,0
9,46,42,5,7788,3,4,5,3,1,0
7,63,40,5,7788,1,2,7,2,1,0
0,46,57,3,34791,1,2,7,2,1,0
11,12,31,15,4076,3,4,5,3,1,0
103,54,53,20,8794,3,4,5,3,1,0
92,29,44,3,34791,4,2,6,5,1,0
92,37,35,17,34738,1,1,9,2,1,1
22,58,25,20,8794,1,2,7,2,1,0
94,29,40,20,8794,1,2,8,0,1,0
85,16,56,5,7788,1,2,8,0,1,0
52,4,57,11,27003,3,4,5,3,1,0
87,42,33,20,8794,3,4,5,3,1,0
84,37,46,20,8794,3,4,5,3,1,0
3,37,33,21,17804,2,0,4,2,0,0
7,21,33,20,8794,1,2,7,2,1,0
77,16,30,6,290,1,0,0,0,1,0
75,54,40,20,8794,3,4,5,3,1,0
10,37,28,20,8794,1,5,1,0,1,0
6,46,43,20,8794,3,4,5,3,1,0
6,8,37,12,20905,1,2,8,0,1,1
54,25,26,20,8794,1,3,3,2,1,0
2,75,34,20,8794,3,4,5,3,1,0
7,67,30,11,27003,2,0,4,2,0,0
77,29,44,17,34738,1,2,7,2,1,0
85,12,45,20,8794,3,4,5,3,1,0
34,67,52,20,8794,3,4,5,3,1,0
104,33,24,20,8794,3,4,5,3,1,0
23,25,58,20,8794,1,2,8,0,1,0
94,37,46,17,34738,1,2,7,2,1,0
6,58,34,1,73430,1,2,7,2,1,0
12,4,26,21,17804,1,0,0,0,1,0
45,4,38,17,34738,1,0,0,0,1,0
0,37,34,5,7788,1,2,8,0,1,0
94,12,38,21,17804,2,0,4,2,0,0
65,54,23,19,6112,1,1,9,2,1,0
3,29,56,1,73430,4,2,6,5,1,0
84,16,55,20,8794,3,4,5,3,1,1
0,8,37,21,17804,4,2,6,5,1,0
7,25,31,4,5410,3,4,5,3,1,0
96,33,43,8,65567,1,2,7,2,1,0
76,37,42,20,8794,3,4,5,3,1,0
30,0,43,15,4076,1,5,1,0,1,0
92,58,29,21,17804,1,2,8,0,1,1
69,16,31,20,8794,1,2,8,0,1,0
93,63,50,17,34738,3,4,5,3,1,0
92,25,56,17,34738,1,2,8,0,1,0
50,21,55,20,8794,3,4,5,3,1,0
3,0,50,6,290,1,0,0,0,1,0
3,4,24,15,4076,1,0,0,0,1,0
14,46,23,11,27003,3,4,5,3,1,0
56,54,40,21,17804,1,2,7,2,1,0
12,12,24,20,8794,4,2,6,5,1,0
39,0,42,3,34791,1,0,0,0,1,1
93,63,30,20,8794,3,4,5,3,1,0
69,46,39,1,73430,3,4,5,3,1,0
80,79,48,20,8794,5,3,10,4,1,0
48,54,38,20,8794,1,1,9,2,1,1
80,12,32,18,13051,1,1,9,2,1,0
51,54,26,4,5410,1,2,7,2,1,0
48,21,23,15,4076,1,3,3,2,1,0
45,21,36,20,8794,5,3,10,4,1,0
28,54,38,10,27742,1,2,7,2,1,0
83,42,46,17,34738,1,2,7,2,1,0
103,46,31,4,5410,1,0,0,0,1,0
63,58,27,4,5410,2,0,4,2,0,0
97,67,39,5,7788,1,2,7,2,1,0
46,21,28,1,73430,1,0,0,0,1,0
33,25,26,20,8794,1,1,9,2,1,1
39,4,26,17,34738,1,0,0,0,1,0
6,16,26,2,6108,2,0,4,2,0,0
10,54,30,13,3264,3,4,5,3,1,0
94,37,38,2,6108,1,2,8,0,1,0
36,63,32,20,8794,4,2,6,5,1,0
33,25,39,1,73430,1,0,0,0,1,0
60,8,24,17,34738,1,0,0,0,1,0
78,75,32,21,17804,1,0,0,0,1,0
34,58,30,14,16733,1,1,9,2,1,0
0,16,40,5,7788,3,4,5,3,1,0
35,4,41,11,27003,1,0,0,0,1,0
85,37,56,20,8794,1,2,7,2,1,0
54,4,25,0,4990,1,0,0,0,1,0
50,8,40,11,27003,1,2,7,2,1,0
21,21,27,15,4076,1,2,7,2,1,0
40,8,48,17,34738,1,0,0,0,1,0
35,25,43,4,5410,1,2,7,2,1,0
23,25,37,20,8794,3,4,5,3,1,0
31,25,32,20,8794,1,1,9,2,1,0
